sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status,group_code,eem_available,raman_available,raman_crop_mean,raman_crop_max,raman_crop_sum,r735_mean,r735_max,r735_sum,r905_mean,r905_max,r905_sum,r1156_mean,r1156_max,r1156_sum,r1408_mean,r1408_max,r1408_sum,r1523_mean,r1523_max,r1523_sum,r1878_mean,r1878_max,r1878_sum,raman_ratio_1523_1156,raman_ratio_905_735,eem_raw_mean,eem_raw_max,eem_clean_mean,eem_clean_max,eem_over_fraction_total,eem_clean_valid_fraction,eem_h1_ex380_em400,eem_h2_ex380_em420,eem_h3_ex400_em420,eem_h4_ex400_em440,eem_h5_ex420_em460,eem_h6_ex440_em480,target_source,rhamnose_gL,xylose_gL,glucose_gL
Pavlovagyrans,2,6,D5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_D5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_D5.CSV,reference workbook missing from local extraction,False,False,False,,,D5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,34.270949,541.627300,53325.596049,2.698929,13.515500,194.322921,39.916352,65.346500,2873.977320,166.455630,381.634400,12151.261020,18.581926,38.164730,1449.390227,205.830025,541.627300,14819.761820,-0.963913,7.429199,-75.185178,1.236546,14.789698,110408.964602,6051014.000000,780.764368,20797.000000,0.103175,0.690476,,2402.000000,,450.000000,223.000000,197.000000,unlabelled,,,
Pavlovagyrans,2,6,D6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_D6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_D6.CSV,reference workbook missing from local extraction,False,False,False,,,D6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,29.694383,503.866400,46204.460229,-0.684690,6.921509,-49.297664,31.408269,45.082820,2261.395380,149.992345,342.407700,10949.441220,18.466474,40.989320,1440.384978,189.732827,503.866400,13660.763560,-2.425892,9.206726,-189.219539,1.264950,-45.872263,90493.955556,4986764.000000,816.327586,22384.000000,0.107143,0.690476,,2388.000000,,464.000000,277.000000,213.000000,unlabelled,,,
Pavlovagyrans,2,6,D7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_D7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_D7.CSV,reference workbook missing from local extraction,False,False,False,,,D7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,46.835942,646.198800,72876.726368,7.590604,18.455630,546.523508,45.071064,56.734860,3245.116610,204.984411,447.071500,14963.861970,38.309434,62.548100,2988.135860,249.432532,646.198800,17959.142270,1.276985,7.364197,99.604795,1.216837,5.937744,86761.817778,4816172.000000,861.770115,25248.000000,0.107143,0.690476,,2699.000000,,480.000000,283.000000,219.000000,unlabelled,,,
Pavlovagyrans,2,6,D8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_D8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_D8.CSV,reference workbook missing from local extraction,False,False,False,,,D8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,24.318981,410.209100,37840.335023,-1.263100,5.546692,-90.943226,32.801073,44.711060,2361.677250,121.494667,275.921400,8869.110700,12.121496,28.343690,945.476681,153.586634,410.209100,11058.237640,-1.000208,13.611390,-78.016236,1.264143,-25.968699,89215.640000,4824934.000000,942.758621,26848.000000,0.107143,0.690476,,3005.000000,,540.000000,283.000000,259.000000,unlabelled,,,
Pavlovagyrans,2,6,D9,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_D9.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_D9.CSV,reference workbook missing from local extraction,False,False,False,,,D9,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,55.821823,544.240200,86858.756759,14.757400,24.010990,1062.532776,66.149908,79.743040,4762.793400,204.575196,401.100500,14933.989340,58.744949,71.453610,4582.106050,225.976663,544.240200,16270.319730,0.710157,6.651672,55.392270,1.104614,4.482491,72406.542222,3942292.000000,1071.086207,33107.000000,0.107143,0.690476,,4067.000000,,648.000000,332.000000,278.000000,unlabelled,,,
Pavlovagyrans,2,6,E1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E1.CSV,reference workbook missing from local extraction,False,False,False,,,E1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,31.415356,503.739100,48882.294495,2.613752,12.686460,188.190124,32.004170,43.494630,2304.300260,150.740903,349.716700,11004.085900,16.780011,34.736270,1308.840863,190.251460,503.739100,13698.105100,1.290232,9.989929,100.638063,1.262109,12.244533,94367.866667,5199498.000000,779.821839,21182.000000,0.107143,0.690476,,2212.000000,,414.000000,238.000000,189.000000,unlabelled,,,
Pavlovagyrans,2,6,E10,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E10.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E10.CSV,reference workbook missing from local extraction,False,False,False,,,E10,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,35.412336,522.139500,55101.594208,5.587999,17.963990,402.335955,42.860055,54.969730,3085.923990,162.145631,359.116700,11836.631080,25.607618,39.382810,1997.394180,199.195151,522.139500,14342.050890,-1.205955,7.214966,-94.064451,1.228495,7.670018,101968.314159,5862664.000000,800.040230,19361.000000,0.103175,0.690476,,2246.000000,,417.000000,241.000000,189.000000,unlabelled,,,
Pavlovagyrans,2,6,E11,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E11.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E11.CSV,reference workbook missing from local extraction,False,False,False,,,E11,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,27.348458,444.512500,42554.201310,0.849971,9.221741,61.197935,33.275691,49.026980,2395.849780,133.367936,297.608000,9735.859360,12.786757,27.140870,997.367059,167.426418,444.512500,12054.702120,-1.887556,6.021973,-147.229372,1.255372,39.149193,103550.876106,5770977.000000,848.919540,21165.000000,0.103175,0.690476,,2372.000000,,414.000000,250.000000,202.000000,unlabelled,,,
Pavlovagyrans,2,6,E2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E2.CSV,reference workbook missing from local extraction,False,False,False,,,E2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,32.828202,531.012100,51080.681565,1.079886,10.409970,77.751827,34.093432,46.062740,2454.727100,163.927677,378.811600,11966.720410,19.608835,37.685970,1529.489140,201.223272,531.012100,14488.075580,-2.355611,10.399110,-183.737669,1.227512,31.571311,93801.075556,5324567.000000,952.172414,27896.000000,0.107143,0.690476,,3044.000000,,470.000000,283.000000,250.000000,unlabelled,,,
Pavlovagyrans,2,6,E3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E3.CSV,reference workbook missing from local extraction,False,False,False,,,E3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,20.974718,361.838700,32636.661522,-1.212391,6.850769,-87.292174,26.743233,39.613460,1925.512750,105.430502,254.513700,7696.426620,8.285402,22.193050,646.261337,136.434129,361.838700,9823.257290,-2.269517,6.121765,-177.022333,1.294067,-22.058252,113059.774336,5828533.000000,701.206897,17270.000000,0.103175,0.690476,,1752.000000,,362.000000,220.000000,177.000000,unlabelled,,,
Pavlovagyrans,2,6,E4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E4.CSV,reference workbook missing from local extraction,False,False,False,,,E4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,21.444666,360.735200,33367.900834,0.668898,8.594971,48.160646,28.272567,37.282650,2035.624820,105.794029,253.728900,7722.964110,9.792743,20.223330,763.833990,135.356574,360.735200,9745.673360,-0.643767,7.751221,-50.213864,1.279435,42.267391,113952.013274,6109469.000000,742.298851,19359.000000,0.103175,0.690476,,1867.000000,,376.000000,219.000000,189.000000,unlabelled,,,
Pavlovagyrans,2,6,E5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E5.CSV,reference workbook missing from local extraction,False,False,False,,,E5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,15.594046,256.621000,24264.335760,1.211428,11.103120,87.222812,27.607418,39.096710,1987.734060,74.176094,177.083700,5414.854840,3.298085,16.802700,257.250605,96.209969,256.621000,6927.117800,-0.881696,5.375946,-68.772281,1.297048,22.789154,117574.907080,6131231.000000,716.442529,17965.000000,0.103175,0.690476,,1720.000000,,344.000000,202.000000,180.000000,unlabelled,,,
Pavlovagyrans,2,6,E6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E6.CSV,reference workbook missing from local extraction,False,False,False,,,E6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,28.499017,454.426400,44344.470825,1.256443,12.296330,90.463929,32.411165,45.890870,2333.603910,136.039886,312.043700,9930.911710,17.935730,34.049440,1398.986962,172.293331,454.426400,12405.119860,-0.227311,7.535767,-17.730226,1.266491,25.795960,91839.555556,5016226.000000,756.362069,19779.000000,0.107143,0.690476,,2115.000000,,378.000000,233.000000,189.000000,unlabelled,,,
Pavlovagyrans,2,6,E7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E7.CSV,reference workbook missing from local extraction,False,False,False,,,E7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,30.957386,438.077900,48169.693240,4.296306,15.206670,309.334005,38.601366,48.915100,2779.298380,136.229202,302.724200,9944.731750,22.632961,32.748660,1765.370950,167.972888,438.077900,12094.047950,-1.224153,6.088318,-95.483950,1.233017,8.984781,90689.737778,4963077.000000,750.844828,18495.000000,0.107143,0.690476,,1908.000000,,381.000000,224.000000,192.000000,unlabelled,,,
Pavlovagyrans,2,6,E8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E8.CSV,reference workbook missing from local extraction,False,False,False,,,E8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,24.960862,386.052200,38839.101807,2.272012,13.357300,163.584893,34.877521,44.646550,2511.181480,118.782062,270.169800,8671.090530,13.442129,29.598450,1048.486038,144.082450,386.052200,10373.936400,-1.479127,4.718567,-115.371939,1.212998,15.350938,91862.951111,5011802.000000,821.540230,22118.000000,0.107143,0.690476,,2199.000000,,469.000000,260.000000,212.000000,unlabelled,,,
Pavlovagyrans,2,6,E9,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_E9.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_E9.CSV,reference workbook missing from local extraction,False,False,False,,,E9,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,37.473290,539.558700,58308.438475,2.694232,14.285950,193.984684,38.159610,53.488100,2747.491890,168.911917,370.934400,12330.569960,28.283385,48.699280,2206.104050,210.488355,539.558700,15155.161570,-2.655669,6.427856,-207.142211,1.246143,14.163447,107596.305310,6121772.000000,808.563218,22248.000000,0.103175,0.690476,,2176.000000,,427.000000,232.000000,201.000000,unlabelled,,,
Pavlovagyrans,2,6,F1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F1.CSV,reference workbook missing from local extraction,False,False,False,,,F1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,16.752964,318.597300,26067.611301,-0.304194,5.123108,-21.901980,24.572622,33.655520,1769.228775,90.438475,217.159000,6602.008640,2.911688,17.484740,227.111697,116.312437,318.597300,8374.495470,-1.664631,5.984802,-129.841248,1.286095,-80.779399,61153.986547,4616229.000000,943.925287,29423.000000,0.115079,0.690476,,2735.000000,,512.000000,268.000000,235.000000,unlabelled,,,
Pavlovagyrans,2,6,F10,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F10.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F10.CSV,reference workbook missing from local extraction,False,False,False,,,F10,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,37.596941,591.136600,58500.840828,2.750711,16.387150,198.051212,37.539234,50.134090,2702.824840,179.959160,401.512500,13137.018670,26.800044,46.187560,2090.403398,225.081435,591.136600,16205.863350,-2.805462,5.548828,-218.826053,1.250736,13.647101,95821.548673,5104298.000000,777.672414,19572.000000,0.103175,0.690476,,2181.000000,,382.000000,206.000000,187.000000,unlabelled,,,
Pavlovagyrans,2,6,F11,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F11.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F11.CSV,reference workbook missing from local extraction,False,False,False,,,F11,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,30.191825,505.013100,46978.479108,1.046374,12.815670,75.338917,32.715088,42.302980,2355.486360,146.534184,333.769100,10696.995440,16.815334,36.950500,1311.596049,190.416963,505.013100,13710.021360,-1.327216,10.744140,-103.522826,1.299471,31.265201,107847.606195,5676062.000000,771.574713,18227.000000,0.103175,0.690476,,1986.000000,,376.000000,232.000000,188.000000,unlabelled,,,
Pavlovagyrans,2,6,F2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F2.CSV,reference workbook missing from local extraction,False,False,False,,,F2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,16.005653,259.841400,24904.796319,1.382695,7.320160,99.554018,25.806983,33.626040,1858.102760,76.463246,190.422900,5581.816940,5.143174,13.692600,401.167584,98.787584,259.841400,7112.706020,-0.350146,5.493225,-27.311373,1.291962,18.664267,105323.331858,5671709.000000,711.683908,17428.000000,0.103175,0.690476,,2012.000000,,370.000000,217.000000,173.000000,unlabelled,,,
Pavlovagyrans,2,6,F3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F3.CSV,reference workbook missing from local extraction,False,False,False,,,F3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,10.655960,188.548500,16580.673618,-0.589894,6.681488,-42.472384,22.136449,30.983830,1593.824340,49.930038,131.296200,3644.892760,-0.316612,10.009890,-24.695739,69.242062,188.548500,4985.428431,0.349123,5.123383,27.231632,1.386782,-37.526133,103220.460177,5453218.000000,678.022989,16504.000000,0.103175,0.690476,,1721.000000,,349.000000,203.000000,169.000000,unlabelled,,,
Pavlovagyrans,2,6,F4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F4.CSV,reference workbook missing from local extraction,False,False,False,,,F4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,25.539887,371.454700,39740.064602,2.521886,12.266850,181.575810,33.184466,46.994810,2389.281560,114.981035,259.593000,8393.615540,13.324538,25.014590,1039.313942,143.022365,371.454700,10297.610300,0.913855,7.164429,71.280701,1.243878,13.158590,102094.849558,5485818.000000,713.252874,18030.000000,0.103175,0.690476,,1866.000000,,342.000000,209.000000,166.000000,unlabelled,,,
Pavlovagyrans,2,6,F5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F5.CSV,reference workbook missing from local extraction,False,False,False,,,F5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,26.141936,418.173500,40676.852367,1.336932,9.642517,96.259094,30.184635,43.492550,2173.293750,127.007983,297.797900,9271.582780,15.327014,27.555970,1195.507076,157.881534,418.173500,11367.470480,-0.616573,6.465088,-48.092714,1.243084,22.577542,106718.433628,5561388.000000,677.120690,16719.000000,0.103175,0.690476,,1657.000000,,376.000000,202.000000,159.000000,unlabelled,,,
Pavlovagyrans,2,6,F6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F6.CSV,reference workbook missing from local extraction,False,False,False,,,F6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,21.940579,377.449200,34139.541199,-0.902442,9.201233,-64.975822,26.489101,38.539730,1907.215244,106.643634,247.064900,7784.985260,11.968667,24.720640,933.556015,140.404734,377.449200,10109.140860,-1.612406,7.108948,-125.767693,1.316579,-29.352691,112773.676991,6020977.000000,734.528736,19054.000000,0.103175,0.690476,,1922.000000,,356.000000,212.000000,180.000000,unlabelled,,,
Pavlovagyrans,2,6,F7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F7.CSV,reference workbook missing from local extraction,False,False,False,,,F7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder,EG,True,True,25.340910,372.262900,39430.455397,0.692752,10.254390,49.878168,32.817076,51.219300,2362.829450,114.348770,259.970100,8347.460220,15.979308,28.861630,1246.386037,143.582214,372.262900,10337.919400,-0.256553,6.662231,-20.011111,1.255652,47.372018,103741.570796,5614704.000000,732.396552,18859.000000,0.103175,0.690476,,2020.000000,,392.000000,239.000000,184.000000,unlabelled,,,
