"﻿""group_code""",sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status
EG,Pavlovagyrans,2,6,F10,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F10.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F10.CSV,reference workbook missing from local extraction,False,False,False,,,F10,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F11,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F11.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F11.CSV,reference workbook missing from local extraction,False,False,False,,,F11,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F2.CSV,reference workbook missing from local extraction,False,False,False,,,F2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F3.CSV,reference workbook missing from local extraction,False,False,False,,,F3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F4.CSV,reference workbook missing from local extraction,False,False,False,,,F4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F5.CSV,reference workbook missing from local extraction,False,False,False,,,F5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F6.CSV,reference workbook missing from local extraction,False,False,False,,,F6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F7.CSV,reference workbook missing from local extraction,False,False,False,,,F7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_006_F8.CSV,reference workbook missing from local extraction,False,False,False,,,F8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,6,F9,Flask,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_006_F9.csv,,reference workbook missing from local extraction,False,False,False,,,F9,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A1.CSV,reference workbook missing from local extraction,False,False,False,,,A1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A2.CSV,reference workbook missing from local extraction,False,False,False,,,A2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A3.CSV,reference workbook missing from local extraction,False,False,False,,,A3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A4.CSV,reference workbook missing from local extraction,False,False,False,,,A4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A5.CSV,reference workbook missing from local extraction,False,False,False,,,A5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A6.CSV,reference workbook missing from local extraction,False,False,False,,,A6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A7.CSV,reference workbook missing from local extraction,False,False,False,,,A7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,A8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_A8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_A8.CSV,reference workbook missing from local extraction,False,False,False,,,A8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B1.CSV,reference workbook missing from local extraction,False,False,False,,,B1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B2.CSV,reference workbook missing from local extraction,False,False,False,,,B2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B3.CSV,reference workbook missing from local extraction,False,False,False,,,B3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B4.CSV,reference workbook missing from local extraction,False,False,False,,,B4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B5.CSV,reference workbook missing from local extraction,False,False,False,,,B5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B6.CSV,reference workbook missing from local extraction,False,False,False,,,B6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B7.CSV,reference workbook missing from local extraction,False,False,False,,,B7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,B8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_B8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_B8.CSV,reference workbook missing from local extraction,False,False,False,,,B8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C1.CSV,reference workbook missing from local extraction,False,False,False,,,C1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C2.CSV,reference workbook missing from local extraction,False,False,False,,,C2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C3.CSV,reference workbook missing from local extraction,False,False,False,,,C3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C4.CSV,reference workbook missing from local extraction,False,False,False,,,C4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C5.CSV,reference workbook missing from local extraction,False,False,False,,,C5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C6.CSV,reference workbook missing from local extraction,False,False,False,,,C6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C7,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C7.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C7.CSV,reference workbook missing from local extraction,False,False,False,,,C7,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,C8,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_C8.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_C8.CSV,reference workbook missing from local extraction,False,False,False,,,C8,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,D1,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_D1.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_D1.CSV,reference workbook missing from local extraction,False,False,False,,,D1,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,D2,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_D2.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_D2.CSV,reference workbook missing from local extraction,False,False,False,,,D2,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,D3,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_D3.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_D3.CSV,reference workbook missing from local extraction,False,False,False,,,D3,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,D4,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_D4.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_D4.CSV,reference workbook missing from local extraction,False,False,False,,,D4,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,D5,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_D5.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_D5.CSV,reference workbook missing from local extraction,False,False,False,,,D5,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,2,7,D6,Flask,True,True,False,EEM+Raman,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_007_D6.csv,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_007_D6.CSV,reference workbook missing from local extraction,False,False,False,,,D6,,,,,,,,,,,False,,,,,,False,No quantitative HPLC reference table found in current folder
